ns1:BRAND;ns1:LAUNCHDATE;ns1:STOCKREFOFBRAND;ns1:REFERENCEORDERSTATUS;ns1:PACKNAME;ns1:DESCRIPTION;ns1:COLOUR;ns1:STOCKREFOFBRAND-COLOUR;ns1:COLOURDESCRIPTION;ns1:MANGO SIZE;ns1:NRF CODE;ns1:RGB CODE;ns1:SIZE;ns1:ORDERQUANTITY;ns1:BARCODE;ns1:NA-PRODUCTENDDATE;ns1:FLATDELIVERED;ns1:HANGINGDELIVERED;ns1:TYPE;ns1:STYLE;ns1:FABRICCONTENTS;ns1:WASHINGINSTRUCTIONS;ns1:KEYSELLINGFEATURES;ns1:COUNTRYOFORIGIN;ns1:LONGDESCRIPTION;ns1:GENDER;ns1:SEASONDESC;ns1:PRODUCTNAME;ns1:PURCHASEPRICE;ns1:ORIGINALPRICE;ns1:INITIALRETAILPRICE;ns1:MARKDOWNPRICE;ns1:SAVINGAMOUNT;ns1:SAVINGPERCENTAGE;ns1:MARKDOWNLIVEDATE;ns1:MARKDOWNSITUATION;ns1:PROMOTIONPRICE;ns1:SAVINGAMOUNTPRO;ns1:SAVINGPERCENTAGEPRO;ns1:PROMOTIONLIVEDATEINI;ns1:PROMOTIONLIVEDATEEND;ns1:PHOTO;ns1:WIDTH;ns1:LENGHT;ns1:HEIGHT;ns1:INSIDELEGMEASUREMENT;ns1:OUTSIDELEGMEASUREMENT;ns1:BACKLENGHT;ns1:HEEL;ns1:PLATTFORM;ns1:RECORDSTATUS;ns1:FAMILY-CODE;ns1:MODELO-COLOR-CODE;ns1:TARIFF-CODE;ns1:COLUMNUPDATED
MANGO          ;2022/11;47000126;47000126;40;Bugs Bunny t-shirt;70;47000126-70;red;10;600;189022062;9-10      140cm;84;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Bangladesh;100% Cotton, bugs Bunny print, straight design, rounded neck, short sleeve.,, . NO TRANSLATION:  52,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- AMIGUIS;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000126_70_B3.jpg|47000126_70_D8.jpg|47000126_70_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;     ;     ;     ;     ;     ;52;     ;     ;U;4208;47000126-70;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000126;47000126;40;Bugs Bunny t-shirt;70;47000126-70;red;12;600;189022062;11-12     152cm;67;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Bangladesh;100% Cotton, bugs Bunny print, straight design, rounded neck, short sleeve.,, . NO TRANSLATION:  52,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- AMIGUIS;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000126_70_B3.jpg|47000126_70_D8.jpg|47000126_70_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;     ;     ;     ;     ;     ;52;     ;     ;U;4208;47000126-70;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000126;47000126;40;Bugs Bunny t-shirt;70;47000126-70;red;14;600;189022062;13-14     164cm;47;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Bangladesh;100% Cotton, bugs Bunny print, straight design, rounded neck, short sleeve.,, . NO TRANSLATION:  52,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- AMIGUIS;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000126_70_B3.jpg|47000126_70_D8.jpg|47000126_70_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;     ;     ;     ;     ;     ;52;     ;     ;U;4208;47000126-70;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;32;62;76082080;32;23;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;34;62;76082080;34;73;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;36;62;76082080;36;124;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;38;62;76082080;38;133;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;40;62;76082080;40;93;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;42;62;76082080;42;53;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;44;62;76082080;44;33;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;46;62;76082080;46;23;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;48;62;76082080;48;31;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;50;62;76082080;50;16;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;52;62;76082080;52;11;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000132;47000132;40;High-rise skinny jeans;TU                  ;47000132-TU;open grey;54;62;76082080;54;3;8,44579E+12;NA;1;0;JEANS;CASUAL                        ;COMPOSITION: 92% COTTON, 7% POLYESTER, 1% ELASTANE.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN|WASH INSIDE OUT|WASH SEPARATELY;CORE;Pakistan;Denim style cotton fabric, elastic, skinny fit, high waist, five pockets, loops, zip and one button fastening, inseam 76 cm, plus Size Available.,, . NO TRANSLATION:  76,5'   . NO TRANSLATION: 106,9';WOMAN BY MNG                  ;SS23;JEANS .-- SOHO;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000132_TU.jpg|47000132_TU_B3.jpg|47000132_TU_D1.jpg|47000132_TU_D3.jpg|47000132_TU_D4.jpg|47000132_TU_D5.jpg|47000132_TU_D6.jpg|47000132_TU_D8.jpg|47000132_TU_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;     ;     ;     ;76,5;106,9;     ;     ;     ;U;4328;47000132-TU;62046231;                                                                                                                                                      
MANGO          ;2022/11;47000134;47000134;40;Ripped detail T-shirt;2;47000134-02;natural white;18;102;243242238;XXS            ;22;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Turkey;100% Cotton, standard design, relaxed fit, rounded neck, holes detail, decorative rips, short sleeve, the model is 172 cm tall and is wearing a size M.,, . NO TRANSLATION:  57,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- HOLES;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000134_02.jpg|47000134_02_B3.jpg|47000134_02_D1.jpg|47000134_02_D2.jpg|47000134_02_D8.jpg|47000134_02_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;57;     ;     ;U;4208;47000134-02;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000134;47000134;40;Ripped detail T-shirt;2;47000134-02;natural white;19;102;243242238;XS             ;32;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Turkey;100% Cotton, standard design, relaxed fit, rounded neck, holes detail, decorative rips, short sleeve, the model is 172 cm tall and is wearing a size M.,, . NO TRANSLATION:  57,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- HOLES;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000134_02.jpg|47000134_02_B3.jpg|47000134_02_D1.jpg|47000134_02_D2.jpg|47000134_02_D8.jpg|47000134_02_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;57;     ;     ;U;4208;47000134-02;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000134;47000134;40;Ripped detail T-shirt;2;47000134-02;natural white;20;102;243242238;S              ;43;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Turkey;100% Cotton, standard design, relaxed fit, rounded neck, holes detail, decorative rips, short sleeve, the model is 172 cm tall and is wearing a size M.,, . NO TRANSLATION:  57,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- HOLES;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000134_02.jpg|47000134_02_B3.jpg|47000134_02_D1.jpg|47000134_02_D2.jpg|47000134_02_D8.jpg|47000134_02_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;57;     ;     ;U;4208;47000134-02;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000134;47000134;40;Ripped detail T-shirt;2;47000134-02;natural white;21;102;243242238;M              ;38;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Turkey;100% Cotton, standard design, relaxed fit, rounded neck, holes detail, decorative rips, short sleeve, the model is 172 cm tall and is wearing a size M.,, . NO TRANSLATION:  57,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- HOLES;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000134_02.jpg|47000134_02_B3.jpg|47000134_02_D1.jpg|47000134_02_D2.jpg|47000134_02_D8.jpg|47000134_02_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;57;     ;     ;U;4208;47000134-02;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000134;47000134;40;Ripped detail T-shirt;2;47000134-02;natural white;22;102;243242238;L              ;24;8,44579E+12;NA;1;0;T-SHIRT;KIDS GIRL                     ;COMPOSITION: 100% COTTON.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DO NOT DRY CLEAN;CORE;Turkey;100% Cotton, standard design, relaxed fit, rounded neck, holes detail, decorative rips, short sleeve, the model is 172 cm tall and is wearing a size M.,, . NO TRANSLATION:  57,0';MANGO KIDS GIRLS              ;SS23;T-SHIRT .-- HOLES;9,16;100;100;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000134_02.jpg|47000134_02_B3.jpg|47000134_02_D1.jpg|47000134_02_D2.jpg|47000134_02_D8.jpg|47000134_02_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;57;     ;     ;U;4208;47000134-02;61091000;                                                                                                                                                      
MANGO          ;2022/11;47000136;47000136;40;Puffed sleeves dress;8;47000136-08;light beige;19;275;225204175;XS             ;22;8,44579E+12;NA;1;0;DRESS;CASUAL                        ;COMPOSITION: 46% VISCOSE, 30% COTTON, 24% LINEN.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;India;Cotton-blend fabric, linen mix, flowy fabric, short design, evasé design, v-neck, puffed short sleeve, button fastening on the front section, lined buttons.,, . NO TRANSLATION:  61,0'   . NO TRANSLATION:  85,0';WOMAN BY MNG                  ;SS23;DRESS .-- MOGAMBOC-H;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000136_08.jpg|47000136_08_B3.jpg|47000136_08_D1.jpg|47000136_08_D2.jpg|47000136_08_D8.jpg|47000136_08_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;61;85;     ;     ;U;4439;47000136-08;62044400;                                                                                                                                                      
MANGO          ;2022/11;47000136;47000136;40;Puffed sleeves dress;20;47000136-20;orange;19;800;241133000;XS             ;36;8,44579E+12;NA;1;0;DRESS;CASUAL                        ;COMPOSITION: 46% VISCOSE, 30% COTTON, 24% LINEN.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;India;Cotton-blend fabric, linen mix, flowy fabric, short design, evasé design, v-neck, puffed short sleeve, button fastening on the front section, lined buttons.,, . NO TRANSLATION:  61,0'   . NO TRANSLATION:  85,0';WOMAN BY MNG                  ;SS23;DRESS .-- MOGAMBOC-H;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000136_20.jpg|47000136_20_B3.jpg|47000136_20_D1.jpg|47000136_20_D8.jpg|47000136_20_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;     ;     ;     ;     ;61;85;     ;     ;U;4439;47000136-20;62044400;                                                                                                                                                      
MANGO          ;2022/11;47000136;47000136;40;Puffed sleeves dress;8;47000136-08;light beige;20;275;225204175;S              ;26;8,44579E+12;NA;1;0;DRESS;CASUAL                        ;COMPOSITION: 46% VISCOSE, 30% COTTON, 24% LINEN.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;India;Cotton-blend fabric, linen mix, flowy fabric, short design, evasé design, v-neck, puffed short sleeve, button fastening on the front section, lined buttons.,, . NO TRANSLATION:  61,0'   . NO TRANSLATION:  85,0';WOMAN BY MNG                  ;SS23;DRESS .-- MOGAMBOC-H;21,62;240;240;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000136_08.jpg|47000136_08_B3.jpg|47000136_08_D1.jpg|47000136_08_D2.jpg|47000136_08_D8.jpg|47000136_08_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;61;85;     ;     ;U;4439;47000136-08;62044400;                                                                                                                                                      
